ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
83a43d7c-afbe-5195-bcae-83d0a4984d92,Appstore,RecordTypeReview,2025-01-31T23:19:43Z,eng,Plays music,Plays music,9.0.14,,,,5,0,us
983cded1-fadf-524e-aca1-453ae9364715,Appstore,RecordTypeReview,2025-01-31T23:15:37Z,tur,I recommend you to check the song covers; I shouldn't have to see censored disgusting things in music; we are paying so much!,sarki kapaklarini denetlemenizi tavsiye ediyorum sansursuz igrenc seyler görmek zorunda değilim muzikte dinletmiyorsunuz insana o kadar para ödüyoruz!,9.0.14,,,,3,0,tr
144ebf6a-aebd-51d3-880b-66cbc2ac621f,Appstore,RecordTypeReview,2025-01-31T23:15:00Z,eng,I love music and music helps me relax,I love music and music helps me relax,9.0.14,,,,5,0,se
55207531-e468-579f-9428-9507dabdcfaa,Appstore,RecordTypeReview,2025-01-31T23:14:44Z,spa,"Excellent application, I recommend it.",Excelente aplicación lo recomiendo,9.0.14,,,,5,0,mx
52d89cbe-d494-5172-97a5-175f189338c7,Appstore,RecordTypeReview,2025-01-31T23:10:17Z,spa,"I love Spotify, I can listen to my favorite songs as many times as I want.",Me encanta Spotify puedo escuchar mis canciones favoritas las veces que quiera,9.0.14,,,,5,0,mx
502057cf-bfd9-5b3e-9d08-951ddbd96b5b,Appstore,RecordTypeReview,2025-01-31T23:04:58Z,eng,"Spotify I would just like to say thank you for the amazing musical experience you’ve given me and continue to give me. In my opinion you Spotify never seem to disappoint, I’ve been using your app for about 5 years now and every single year you just make your app better and better and better. Adding new Premium features like DJ X,AI playlists creator,Liked songs all in one playlist,Unlimited Skips, etc. I wish there was a way to give the Spotify app 5.5 STARS cause I sure would if I had the option, thank you for all the love and support you work you put out in are community, In my opinion you Spotify is, If not The Best Music Streaming Platform out there and I’ve seen a good amount of them, But non come close to Spotify…… 
Sincerely - therealwalrus18","Spotify I would just like to say thank you for the amazing musical experience you’ve given me and continue to give me. In my opinion you Spotify never seem to disappoint, I’ve been using your app for about 5 years now and every single year you just make your app better and better and better. Adding new Premium features like DJ X,AI playlists creator,Liked songs all in one playlist,Unlimited Skips, etc. I wish there was a way to give the Spotify app 5.5 STARS cause I sure would if I had the option, thank you for all the love and support you work you put out in are community, In my opinion you Spotify is, If not The Best Music Streaming Platform out there and I’ve seen a good amount of them, But non come close to Spotify…… 
Sincerely - therealwalrus18",9.0.14,,,,5,0,us
41ac802c-c1d7-5901-be73-5e32ba2590bf,Appstore,RecordTypeReview,2025-01-31T23:01:12Z,eng,Good,Good,9.0.14,,,,5,0,au
e31a5c14-8d3e-5560-a0c2-06f857776419,Appstore,RecordTypeReview,2025-01-31T23:00:01Z,eng,"bro atp smd spotify like why I can’t play my songs in my order, that’s mad annoying and overall this app has got worse and worse so atp idk what music app imma use but all I know is that spotify can smd and go get better ideas than taking away privileges just because people don’t wanna pay 11 dollars a month for premium like bro","bro atp smd spotify like why I can’t play my songs in my order, that’s mad annoying and overall this app has got worse and worse so atp idk what music app imma use but all I know is that spotify can smd and go get better ideas than taking away privileges just because people don’t wanna pay 11 dollars a month for premium like bro",9.0.14,,,,1,0,us
88e78d93-f530-57e6-9d16-da6b7269afab,Appstore,RecordTypeReview,2025-01-31T22:59:54Z,eng,I love the app I just don't like how you have to pay for more skips.,I love the app I just don't like how you have to pay for more skips.,9.0.14,,,,3,0,us
89e46ab0-8490-50ff-bc2a-d475625f2d96,Appstore,RecordTypeReview,2025-01-31T22:56:49Z,eng,This is the worse music app ever it plays random music that u don’t even ask for I would recommend anyone to use Apple Music this is just sad.,This is the worse music app ever it plays random music that u don’t even ask for I would recommend anyone to use Apple Music this is just sad.,9.0.14,,,,1,0,us
9656ff1b-cc11-50ff-80b9-9c736580777f,Appstore,RecordTypeReview,2025-01-31T22:56:00Z,spa,IT IS AN INCREDIBLE APP,ES UNA APP INCREÍBLE,9.0.14,,,,5,0,mx
c8d17df9-0ff8-5dff-b1f6-c5c47162f572,Appstore,RecordTypeReview,2025-01-31T22:54:53Z,eng,Great app for music but you might as well cancel if you have an issue with the app. Can only message for support. Tried getting account issue fixed and they just close the conversation.,Great app for music but you might as well cancel if you have an issue with the app. Can only message for support. Tried getting account issue fixed and they just close the conversation.,9.0.14,,,,1,0,us
cf16084d-1605-585f-ab12-3473b95fc14d,Appstore,RecordTypeReview,2025-01-31T22:54:27Z,eng,Amazing! This app is perfect for me,Amazing! This app is perfect for me,9.0.14,,,,5,0,us
b3d583c2-160d-5924-940f-020611d1943d,Appstore,RecordTypeReview,2025-01-31T22:53:37Z,eng,There are to many adds making it enjoyable and never a break,There are to many adds making it enjoyable and never a break,9.0.14,,,,3,0,us
fdf5b6c2-d33e-5331-bf41-e1060060f769,Appstore,RecordTypeReview,2025-01-31T22:53:08Z,eng,I love it 5 stars,I love it 5 stars,9.0.14,,,,5,0,us
423d5886-ba16-58d5-a1d0-647c0539eabb,Appstore,RecordTypeReview,2025-01-31T22:50:39Z,eng,Spotify is amazing the only thing i do not like is you have to listen to adds. I love Spotify!!!,Spotify is amazing the only thing i do not like is you have to listen to adds. I love Spotify!!!,9.0.14,,,,5,0,us
6a7b78d8-5edf-594a-98c6-85e637f86737,Appstore,RecordTypeReview,2025-01-31T22:46:33Z,eng,I hate when apps do that,I hate when apps do that,9.0.14,,,,1,0,ca
27a61e97-69f4-5244-a4fc-42dae70a8cad,Appstore,RecordTypeReview,2025-01-31T22:40:48Z,swe,Spotify has become completely awful. Now Release Radar has shown the same songs for three weeks. Ridiculously bad! 😡,Spotify har blivit helt urusel. Nu har Release Radar visat samma låtar i tre veckor. Löjligt dåligt! 😡,9.0.14,,,,1,0,se
74a0a2a6-e185-5e50-baf2-d2216c0ee640,Appstore,RecordTypeReview,2025-01-31T22:39:17Z,eng,"This app is pretty good although: When I press for a song to play, it plays something else. I try to skip, but then it makes me wait an hour for more skips. I do not WANT to pay for premium. Please stop being money hungry.","This app is pretty good although: When I press for a song to play, it plays something else. I try to skip, but then it makes me wait an hour for more skips. I do not WANT to pay for premium. Please stop being money hungry.",9.0.14,,,,3,0,us
c1ef9b45-d3e5-59ab-a723-006b6ac1ff5f,Appstore,RecordTypeReview,2025-01-31T22:36:46Z,eng,"Spotify has been amazing for me and my family. Even without premium, it lets pick the song and change it whenever we like. I also love how this works even when we’re on the road. Spotify definitely deserves 5 stars!!!😄","Spotify has been amazing for me and my family. Even without premium, it lets pick the song and change it whenever we like. I also love how this works even when we’re on the road. Spotify definitely deserves 5 stars!!!😄",9.0.14,,,,5,0,ca
d46a4590-22bd-5a4d-b61b-bd27a919a2f5,Appstore,RecordTypeReview,2025-01-31T22:30:45Z,spa,"Easy, you can share it, make your playlists, it's great with song lyrics.","Fácil, se comparte, haces tus playe list, es genial con letra de canciones",9.0.14,,,,5,0,mx
0c357b03-e918-5368-9076-f1cba5304b76,Appstore,RecordTypeReview,2025-01-31T22:20:37Z,eng,"I try to play my liked songs but instead it plays a song I don’t even like? It’s so random because I just want to listen to MY SONGS but instead it dose not let you, at this point I deleted it because you need premium in order for it to be better, honestly it’s the worst","I try to play my liked songs but instead it plays a song I don’t even like? It’s so random because I just want to listen to MY SONGS but instead it dose not let you, at this point I deleted it because you need premium in order for it to be better, honestly it’s the worst",9.0.14,,,,1,0,us
42f3d78b-94fe-5db6-9552-48ba1e50e34c,Appstore,RecordTypeReview,2025-01-31T22:19:32Z,eng,There’s way to many ads and it plays the song I want with other songs before it most of the time so I have to use my 6 skips to get the song I want.,There’s way to many ads and it plays the song I want with other songs before it most of the time so I have to use my 6 skips to get the song I want.,9.0.14,,,,3,0,us
65942d27-7d0a-5d63-bf0f-70924b584564,Appstore,RecordTypeReview,2025-01-31T22:18:50Z,eng,So good got to do so much stuff on it. Had a great experience using this app it was really fun,So good got to do so much stuff on it. Had a great experience using this app it was really fun,9.0.14,,,,5,0,au
5fffd40f-34f3-5b08-afaa-3a54d0bd2933,Appstore,RecordTypeReview,2025-01-31T22:17:52Z,eng,"This is easily the best music app ever. it has what feels like millions of songs. It has my favorite classical artists, too, like Bach, Beethoven, Mozart, and many more. I love how it has all sorts of songs and artists and genres, from pop to classical. I love Spotify!","This is easily the best music app ever. it has what feels like millions of songs. It has my favorite classical artists, too, like Bach, Beethoven, Mozart, and many more. I love how it has all sorts of songs and artists and genres, from pop to classical. I love Spotify!",9.0.14,,,,5,0,us
b35ba96a-daba-5795-9fdb-61cf9b689c6e,Appstore,RecordTypeReview,2025-01-31T22:15:17Z,eng,I loveeee how the music is free unlike other apps,I loveeee how the music is free unlike other apps,9.0.14,,,,5,0,us
9fe7de76-1dde-57e6-8c4d-4647b9451dac,Appstore,RecordTypeReview,2025-01-31T22:04:00Z,eng,Play music forever,Play music forever,9.0.14,,,,5,0,ua
474a578d-e4e8-5d0b-a0dc-5d0e20883e55,Appstore,RecordTypeReview,2025-01-31T22:03:45Z,eng,I love the music but I do wish when picking a song or artist you can directly pick a certain song but that’s okay anyways amazing app for music,I love the music but I do wish when picking a song or artist you can directly pick a certain song but that’s okay anyways amazing app for music,9.0.14,,,,5,0,us
66aa4f63-a723-551a-8855-7df88c15cd77,Appstore,RecordTypeReview,2025-01-31T22:03:37Z,eng,Simple find the idea fantastic!,Simple find the idea fantastic!,9.0.14,,,,5,0,ca
94f5e64d-1538-51c0-a169-9e0d0b3bd4ce,Appstore,RecordTypeReview,2025-01-31T22:03:03Z,eng,"I started using Spotify 10 years ago and it had a great user interface. It’s just gotten worse over time, probably to force longer listening time. Also the fact that you only get 15 hours a month of audiobooks listening time and only for the plan manager is incredibly stingy, completely useless. What used to be an awesome resource for discovering new music is now clearly only concerned about making as much money as possible","I started using Spotify 10 years ago and it had a great user interface. It’s just gotten worse over time, probably to force longer listening time. Also the fact that you only get 15 hours a month of audiobooks listening time and only for the plan manager is incredibly stingy, completely useless. What used to be an awesome resource for discovering new music is now clearly only concerned about making as much money as possible",9.0.14,,,,1,0,au
cb8f53da-1515-5a79-bc6a-e2c9382a3848,Appstore,RecordTypeReview,2025-01-31T21:57:45Z,eng,"Spotify is an app that has every music type and I can look up every single song I want and they have it, if I don’t know the lyrics they have them there for me so I can sing along. Although, there are lots of ads but otherwise it is a good app.","Spotify is an app that has every music type and I can look up every single song I want and they have it, if I don’t know the lyrics they have them there for me so I can sing along. Although, there are lots of ads but otherwise it is a good app.",9.0.14,,,,3,0,us
34c9a996-11ad-542f-8d1b-f053d57f2e60,Appstore,RecordTypeReview,2025-01-31T21:57:21Z,spa,It's incredible ❤️,Es increíble ❤️,9.0.14,,,,5,0,co
2db6675e-0d19-579d-8e1d-1347c586a248,Appstore,RecordTypeReview,2025-01-31T21:53:58Z,eng,Calidad,Calidad,9.0.14,,,,5,0,es
9486228e-a4c2-5c06-a3d1-ec3a9dc8667f,Appstore,RecordTypeReview,2025-01-31T21:51:53Z,tur,"It seems like there wasn't something like this before, it seems it has changed again, you've changed it again. I can't open the songs I want, I need to have a membership, right?",Önceden sanki böyle bişry yok gibiydi değiştiydi sanki yine değiştirmişsiniz atlama hakkı 6 tane istediğim şarkıyı açamıyorum illa üyelik mi lazım yaa,9.0.14,,,,3,0,tr
4c033e75-cad4-5bc6-8739-cd33fccb845e,Appstore,RecordTypeReview,2025-01-31T21:48:11Z,spa,"Very good application for listening to music, total excellence.","Muy buena aplicación para escuchar música, excelencia total.",9.0.14,,,,5,0,mx
64772210-2d23-5e89-ba03-bf076be46791,Appstore,RecordTypeReview,2025-01-31T21:47:33Z,eng,You can’t wait to life isn’t hard anymore to be happy. Thanks for the smile and help!,You can’t wait to life isn’t hard anymore to be happy. Thanks for the smile and help!,9.0.14,,,,5,0,us
a0819775-beeb-5dae-8556-2377003107b4,Appstore,RecordTypeReview,2025-01-31T21:47:31Z,eng,Helps me with my mental health 👍,Helps me with my mental health 👍,9.0.14,,,,5,0,nl
916096a7-89b7-5b5d-85cb-01b5bde2afd4,Appstore,RecordTypeReview,2025-01-31T21:45:12Z,por,Best music app that exists.,Melhor aplicativo de música que existe.,9.0.14,,,,5,0,br
6f33eb41-adcf-5c7c-be17-20be504b62c9,Appstore,RecordTypeReview,2025-01-31T21:44:07Z,eng,"When life gets busy & catch ups not so regular, starting a jam with your friends is so connecting 👌","When life gets busy & catch ups not so regular, starting a jam with your friends is so connecting 👌",9.0.14,,,,5,0,au
f4109edc-1349-57f9-b002-fd7cc66c37bf,Appstore,RecordTypeReview,2025-01-31T21:40:18Z,eng,I swear this is the best music app out there change my mind I dare you.,I swear this is the best music app out there change my mind I dare you.,9.0.14,,,,5,0,us
33b41c79-548d-597c-bf98-8330f6a8c3ca,Appstore,RecordTypeReview,2025-01-31T21:34:51Z,eng,It’s very practical and useful would recommend👌,It’s very practical and useful would recommend👌,9.0.14,,,,5,0,gb
7d17352d-1313-5909-a792-d1a3f4668b82,Appstore,RecordTypeReview,2025-01-31T21:33:47Z,eng,It good I like the music,It good I like the music,9.0.14,,,,5,0,us
2778cc4e-b289-5622-ae47-d0b468aa34d1,Appstore,RecordTypeReview,2025-01-31T21:31:56Z,pol,The application runs great on iPhone. It also works super on PS5.,Aplikacja fajnie śmiga na iPhonie. I super działa też na ps5,9.0.14,,,,5,0,pl
236643a5-97ad-56d2-8e54-d47edf09d2fa,Appstore,RecordTypeReview,2025-01-31T21:22:28Z,eng,GET RID OF IT PC DONT HAVE IT,GET RID OF IT PC DONT HAVE IT,9.0.14,,,,4,0,us
18151a8e-93e3-5fbd-af7c-f755e0bfc98a,Appstore,RecordTypeReview,2025-01-31T21:21:47Z,spa,Super,Súper,9.0.14,,,,5,0,mx
b6a7e06b-a411-5d1c-a191-19e8e78bd911,Appstore,RecordTypeReview,2025-01-31T21:17:27Z,eng,Gooood,Gooood,9.0.14,,,,4,0,ch
e17d0b8b-ce5e-5e80-ba7e-97fff44001e1,Appstore,RecordTypeReview,2025-01-31T21:17:18Z,eng,Annoyed,Annoyed,9.0.14,,,,5,0,us
ed7c0759-f136-505e-ba8e-e57e641d50f0,Appstore,RecordTypeReview,2025-01-31T21:14:09Z,eng,The only reason I gave it 4 stars is there’s to many ads and not that many skips and it’s kinda annoying but for the most part it’s a really good app to have and listen music to,The only reason I gave it 4 stars is there’s to many ads and not that many skips and it’s kinda annoying but for the most part it’s a really good app to have and listen music to,9.0.14,,,,4,0,us
41351a12-2846-58c0-893b-7ae987c25673,Appstore,RecordTypeReview,2025-01-31T21:13:16Z,pol,Simply awesome,Poprostu zajebiste,9.0.14,,,,5,0,pl
fab30922-fd20-5980-a381-fd208b13c75e,Appstore,RecordTypeReview,2025-01-31T21:11:29Z,eng,"I’m on my playlist and I’ve used 2 hours of skips (12 skips)
And this app
Ain’t giving me any playlist songs g","I’m on my playlist and I’ve used 2 hours of skips (12 skips)
And this app
Ain’t giving me any playlist songs g",9.0.14,,,,2,0,gb
8117b675-c5a0-5e78-b7be-3220515d4788,Appstore,RecordTypeReview,2025-01-31T21:05:38Z,eng,"They have a great amount of songs and I’ve used this as my trusted music source for 3 years now— but lately, everything is PAY TO LISTEN! 6 skips daily unless u pay?! Limited lyrics for each month unless premium?! I’m switching to another music app. This is RODICULOUS! DO. NOT. DOWNLOAD!","They have a great amount of songs and I’ve used this as my trusted music source for 3 years now— but lately, everything is PAY TO LISTEN! 6 skips daily unless u pay?! Limited lyrics for each month unless premium?! I’m switching to another music app. This is RODICULOUS! DO. NOT. DOWNLOAD!",9.0.14,,,,1,0,us
b6fcc540-c189-5368-bc2c-66d2ca25f358,Appstore,RecordTypeReview,2025-01-31T21:04:58Z,eng,Any song you want on here,Any song you want on here,9.0.14,,,,5,0,us
4a9395ca-990d-5151-8e84-ddb2203a60d6,Appstore,RecordTypeReview,2025-01-31T21:03:30Z,eng,i love asap rocky,i love asap rocky,9.0.14,,,,5,0,us
183cee80-fd8d-5677-8bd4-4fb44bf26527,Appstore,RecordTypeReview,2025-01-31T21:00:26Z,eng,i love spotify,i love spotify,9.0.14,,,,5,0,us
fefb9c01-9b0f-57bb-bbf4-5f571b3d5fac,Appstore,RecordTypeReview,2025-01-31T20:59:57Z,eng,It’s unusable when you don’t have premium I tried listening to an album it doesn’t put music from the album it puts music from the artist same with solos,It’s unusable when you don’t have premium I tried listening to an album it doesn’t put music from the album it puts music from the artist same with solos,9.0.14,,,,1,0,us
14245f91-5bac-5cfa-a880-ad8a06ded097,Appstore,RecordTypeReview,2025-01-31T20:58:14Z,por,But it is good,Mais é bom,9.0.14,,,,5,0,br
4b887d3f-9fd6-5840-880d-29b206c3ce06,Appstore,RecordTypeReview,2025-01-31T20:58:09Z,spa,"It's beautiful, you can listen to any music, the bad thing is that it has ads, but it's still good 😎😀😝","Es hermoso puedes escuchar cualquier música,lo malo es que tiene anuncios pero igual es bueno 😎😀😝",9.0.14,,,,4,0,mx
2f3f4093-603b-5912-b17c-521d4c126e98,Appstore,RecordTypeReview,2025-01-31T20:57:21Z,tur,The front end could be easier. It’s very complicated.,Önyüz daha kolay olabilir. Çok karışık,9.0.14,,,,2,0,tr
e050c726-46fe-5fbf-a60b-09fed0ccb699,Appstore,RecordTypeReview,2025-01-31T20:56:17Z,eng,Ok as much as i hate karens the app isnt letting pick the songs i want its stupid,Ok as much as i hate karens the app isnt letting pick the songs i want its stupid,9.0.14,,,,1,0,us
5b934a27-bc98-56d8-a28b-879566088406,Appstore,RecordTypeReview,2025-01-31T20:56:14Z,eng,"The reason why I don’t enjoy listening to Spotify is that, when I’m playing my playlist it forces me to listen to suggested songs. This is really making Spotify an unusable app. Otherwise than that the app is good.","The reason why I don’t enjoy listening to Spotify is that, when I’m playing my playlist it forces me to listen to suggested songs. This is really making Spotify an unusable app. Otherwise than that the app is good.",9.0.14,,,,1,0,us
7512795f-832c-5a8f-bfe3-80fcee0044f2,Appstore,RecordTypeReview,2025-01-31T20:50:56Z,eng,"Cant even go backwards in an album,","Cant even go backwards in an album,",9.0.14,,,,3,0,be
12e2c33b-e9f0-57b8-b393-ceb682b16502,Appstore,RecordTypeReview,2025-01-31T20:50:41Z,eng,"Spotify > Apple Music 
Apple just copies every Spotify does to Apple Music and we easily have more selection if you listen to main stream music use apple music it’s suits you","Spotify > Apple Music 
Apple just copies every Spotify does to Apple Music and we easily have more selection if you listen to main stream music use apple music it’s suits you",9.0.14,,,,5,0,us
810314ba-84e2-59b1-a05a-1a0ea474ff3c,Appstore,RecordTypeReview,2025-01-31T20:48:54Z,ces,"Sometimes it bothers me how lengthy it is, otherwise good.",Nekdy mi vadi jak je to zdlouhave jinak dobry,9.0.14,,,,3,0,cz
065b51a5-226c-533f-b920-8a034bb39534,Appstore,RecordTypeReview,2025-01-31T20:48:38Z,eng,Eid hi could just have one artist. Just don’t know how,Eid hi could just have one artist. Just don’t know how,9.0.14,,,,4,0,us
75521528-92a6-5114-9d67-c60d2028d8e8,Appstore,RecordTypeReview,2025-01-31T20:48:25Z,eng,❤️,❤️,9.0.14,,,,5,0,mx
454ba43d-cdc3-5244-8797-0d3f11e943a7,Appstore,RecordTypeReview,2025-01-31T20:47:09Z,eng,Spotify is a very good app to listen to music. I 100 recommend getting it. The only thing I don’t like is the adds. But overall it’s a great app!,Spotify is a very good app to listen to music. I 100 recommend getting it. The only thing I don’t like is the adds. But overall it’s a great app!,9.0.14,,,,4,0,us
64bc4b9e-a832-58e8-a96f-5369585095fa,Appstore,RecordTypeReview,2025-01-31T20:46:48Z,deu,"That's it? So cool, almost everything can be heard and you can turn off the device and it still works unless your battery is empty.",Das ist? so cool fast alles kann man hören und man kann das Gerät aus mache und es geht immer noch außer dein Akku ist leer,9.0.14,,,,5,0,de
a9955008-8fb9-5c3c-8de7-7847b6af0be8,Appstore,RecordTypeReview,2025-01-31T20:40:15Z,eng,Entertaining and fun to listen to. Excellent hosts,Entertaining and fun to listen to. Excellent hosts,9.0.14,,,,5,0,us
a45e3243-c663-5c6a-8fad-bc7173625bff,Appstore,RecordTypeReview,2025-01-31T20:36:57Z,eng,Great app,Great app,9.0.14,,,,5,0,us
a80c8319-07cb-538c-af20-62f2c4a9a4f0,Appstore,RecordTypeReview,2025-01-31T20:35:26Z,eng,"Very fast
Better than audiomack x1 million time
Best streaming app for music","Very fast
Better than audiomack x1 million time
Best streaming app for music",9.0.14,,,,5,0,us
0cfe6be3-7268-5a89-9e3f-c10101077490,Appstore,RecordTypeReview,2025-01-31T20:34:02Z,eng,I feel guilty not paying for this awesome service. You know what goes good with a Fatty? Spotify!!,I feel guilty not paying for this awesome service. You know what goes good with a Fatty? Spotify!!,9.0.14,,,,5,0,ca
04f38848-a83e-5d24-a736-c44f5bd57e3a,Appstore,RecordTypeReview,2025-01-31T20:28:54Z,eng,So good app,So good app,9.0.14,,,,5,0,cz
bac6a320-3968-5506-8b19-e0a94a7967e9,Appstore,RecordTypeReview,2025-02-04T09:29:25Z,eng,"Out of 1600 songs i got on my playlist it plays like only 100 or less on repeat in the same order too. Like i can name the next song man. My 8 years old memory card mp3 player shuffled songs better bro. This app was one of my favourite till about a year but now with every other update rather than getting fixed, it comes with more bugs. You are supposed to be moving forward not backwards. -_-. 
Music is important for everybody don’t ruin this beautiful app.","Out of 1600 songs i got on my playlist it plays like only 100 or less on repeat in the same order too. Like i can name the next song man. My 8 years old memory card mp3 player shuffled songs better bro. This app was one of my favourite till about a year but now with every other update rather than getting fixed, it comes with more bugs. You are supposed to be moving forward not backwards. -_-. 
Music is important for everybody don’t ruin this beautiful app.",9.0.14,,,,5,0,ca
e6d5fd52-4699-5a57-94ea-919d3197bb98,Appstore,RecordTypeReview,2025-02-04T09:27:43Z,eng,Super cool,Super cool,9.0.14,,,,5,0,de
0d86dacc-6b1b-587d-bc12-6404b28f3769,Appstore,RecordTypeReview,2025-02-04T09:27:13Z,vie,"So cute, lun",quá iu lun,9.0.14,,,,5,0,us
02debca8-2177-5c6a-87c7-c694824be179,Appstore,RecordTypeReview,2025-02-04T09:24:39Z,eng,"Trying to use the sound to aid in sleep and two hours in, adds woke me up. Terrible.","Trying to use the sound to aid in sleep and two hours in, adds woke me up. Terrible.",9.0.14,,,,1,0,us
80ceba5d-4c38-5c1b-beeb-e67e02f810e5,Appstore,RecordTypeReview,2025-02-04T09:24:14Z,tur,"Tam provides songs that suit my taste, it offers songs similar to what I listen to, especially when I go premium, I totally lose myself, it's a very nice application, despite being eight years old, I liked it.",Tam benin zevkime uygun şarkılar sunuyor ne dinlersem ona benser şarkılar sunuyor hele premium olunca kendimden geçiyorum çok güzel bir uygulama sekiz yaşında olmamarağmen beğendim,9.0.14,,,,5,0,tr
5c6c0d0a-9805-5981-acd9-01d20dfe8f9a,Appstore,RecordTypeReview,2025-02-04T09:15:37Z,eng,Nice music,Nice music,9.0.14,,,,5,0,in
fc225f09-a1a4-54de-a9de-e99e8f843cb7,Appstore,RecordTypeReview,2025-02-04T09:14:43Z,eng,The best music app out there.,The best music app out there.,9.0.14,,,,5,0,in
8c552c80-d0ec-5579-9baf-2f369ad42ea6,Appstore,RecordTypeReview,2025-02-04T09:14:29Z,eng,"The mobile app would be much better if songs that you add to albums were sorted by which albums that the song is already in (like Spotify used to sort them). It used to be way easier to select which albums the song is not already in. Also, including the date the song was added (on the mobile app would be helpful).
Also, there is a glitch where the app is unusable after an add pops out of nowhere.","The mobile app would be much better if songs that you add to albums were sorted by which albums that the song is already in (like Spotify used to sort them). It used to be way easier to select which albums the song is not already in. Also, including the date the song was added (on the mobile app would be helpful).
Also, there is a glitch where the app is unusable after an add pops out of nowhere.",9.0.14,,,,3,0,us
0a40a13f-ad2b-5cd7-ae1d-51b112cb779d,Appstore,RecordTypeReview,2025-02-04T08:58:49Z,eng,Remove ads,Remove ads,9.0.14,,,,3,0,in
09bb66ea-6ecb-5bba-8938-fbb926221d47,Appstore,RecordTypeReview,2025-02-04T08:55:07Z,eng,Good stuff guys keep it up,Good stuff guys keep it up,9.0.14,,,,5,0,in
36a681e2-5784-5b3e-80ba-9a4ab39c642a,Appstore,RecordTypeReview,2025-02-04T08:50:22Z,jpn,I want you to do something about the songs that are supposed to play from my playlist not playing and continuing to play different songs. It makes no sense to have created a playlist; it's unusable.,マイリストにしてある曲がかからなくて別の曲になり続けるのどうにかして欲しいマイリスト作った意味が無い使えない,9.0.14,,,,2,0,jp
0e46b5ca-0068-5a3e-a3b7-64aab5f559c9,Appstore,RecordTypeReview,2025-02-04T08:37:41Z,nld,Easy and always at hand,Makkelijk en altijd bij de hand,9.0.14,,,,5,0,be
4c7d41d8-c545-5149-82ea-651c3f231b0f,Appstore,RecordTypeReview,2025-02-04T08:19:37Z,vie,"Do not allow to choose freely but only let listen to a segment and only allow to skip 6 songs in 1 hour, it would be better if the producer kept it as it was.",không để cho tự chọn mà chỉ cho nghe một đoạn mà còn chỉ cho chuyển tiếp 6 bài hát trong 1 giờ chịu nhà sản xuất để như cũ tốt hơn,9.0.14,,,,3,0,vn
9af644a1-2e8f-5899-8f62-9f1a2f17c578,Appstore,RecordTypeReview,2025-02-04T08:19:18Z,eng,more money for artists,more money for artists,9.0.14,,,,1,0,ch
3dec5ddb-661b-554a-8ae9-4146f8dcacba,Appstore,RecordTypeReview,2025-02-04T07:57:57Z,eng,"You can't upgrade to Premium in the app. We know, it's not ideal.","You can't upgrade to Premium in the app. We know, it's not ideal.",9.0.14,,,,1,0,ua
23a9dd80-a54e-59fc-abd8-ae2af690bea1,Appstore,RecordTypeReview,2025-02-04T07:54:55Z,eng,"Spotify can’t find any song or open artists playlists all of suddenly, I’m not going to switch to Premium.","Spotify can’t find any song or open artists playlists all of suddenly, I’m not going to switch to Premium.",9.0.14,,,,1,0,fi
418939e0-c9d4-5a04-9fda-e0931a117919,Appstore,RecordTypeReview,2025-02-04T07:49:34Z,eng,It is really good but sometimes we need to update it cuz sometimes there is lag in there but either way it is the best music app,It is really good but sometimes we need to update it cuz sometimes there is lag in there but either way it is the best music app,9.0.14,,,,5,0,au
13156aed-3d11-5ef4-a1dc-6aaacdff2b29,Appstore,RecordTypeReview,2025-02-04T07:43:06Z,eng,The amount of ads without premium is crazy! And it’s telling me I need premium to listen to MY liked songs???,The amount of ads without premium is crazy! And it’s telling me I need premium to listen to MY liked songs???,9.0.14,,,,1,0,ca
66c01412-3b61-510e-8c35-0e5576efdd44,Appstore,RecordTypeReview,2025-02-04T07:40:37Z,eng,What a lovely way to start my morning by walking a listening to Spotify just what a good app,What a lovely way to start my morning by walking a listening to Spotify just what a good app,9.0.14,,,,5,0,au
2c3d502c-f38a-502a-ba1c-d8943dde9e42,Appstore,RecordTypeReview,2025-02-04T07:40:16Z,swe,Variations of everything,Variationer av allt,9.0.14,,,,5,0,se
3fffe107-49df-521e-a40a-611905506742,Appstore,RecordTypeReview,2025-02-04T07:36:38Z,eng,Spotify free shuffled my music with random songs,Spotify free shuffled my music with random songs,9.0.14,,,,1,0,gb
d81bf38a-04fd-5aa0-a02d-6d5add53e806,Appstore,RecordTypeReview,2025-02-04T07:23:12Z,eng,Very annoying ads coming after 30 minutes and can’t skip to our favourite portion it went from the best to worst,Very annoying ads coming after 30 minutes and can’t skip to our favourite portion it went from the best to worst,9.0.14,,,,1,0,in
b8feb385-1203-5cd7-b86d-2dcbd41e0a14,Appstore,RecordTypeReview,2025-02-04T07:19:31Z,eng,Ruined by the environment and message sent back n forth,Ruined by the environment and message sent back n forth,9.0.14,,,,1,0,us
4f59d25c-8790-51ed-8841-62c8ce3d7ba4,Appstore,RecordTypeReview,2025-02-04T07:14:18Z,ita,"I would have preferred more music videos, in addition to audio music.....thank you","Avrei preferito più video musicali, oltre che musica audio…..grazie",9.0.14,,,,4,0,it
